Time,CPU_Utilization,RAM_Utilization
775,43.55259526039132,40.656147253168704
776,30.249910077273434,38.094321926139116
777,42.12877100634107,32.92682265741287
778,47.38843413259048,43.91388052166005
779,37.06142038285251,66.55600112171163
780,68.72137223132614,62.71655550498555
781,54.75914530392781,50.62054288058155
782,51.10417265770234,35.657049630073566
783,53.14920258367424,36.88169355890856
784,37.36078507645017,59.12775433931209
785,58.487014353217205,31.092909684750314
786,65.65852307345213,35.05462782361258
787,55.45718431127716,46.37603369083857
788,57.00755769158249,57.66381853863984
789,38.08311332249734,69.05202285793081
790,53.810762885248586,49.846440004080094
791,66.37842581487743,30.72233005309831
792,33.612219796492,42.76879605535778
793,64.1447679716415,47.11507466836417
794,57.302586796475815,54.86477645839692
795,39.815502834708845,65.71818475490228
796,11.039784830408996,8.531840488343468
797,9.14577876472316,18.478393233337833
798,8.231847499944482,15.23586719202836
799,18.360322308955567,7.980637095631963
800,11.802799924450461,15.995436581510328
801,18.057450098860123,19.2840716115551
802,14.245407829311599,9.707433025232744
803,7.74116347066871,8.830642585975689
804,9.847229015229793,17.269300005589095
805,16.390266914610336,19.002666298681945
806,7.9294165995770625,6.845244821943648
807,9.255003391757942,15.932220901613578
808,19.64285167377902,15.178039806065417
809,14.666490234539552,10.942367181665698
810,11.877690344631723,17.753160328513843
811,7.20908765000178,19.271440000925622
812,9.587469677096294,19.229540805388545
813,11.708976746499037,7.7255522835969845
814,11.531838493027763,16.009431973231425
815,6.165330262517285,7.536798708184338
816,17.228945852832403,15.210528950777023
817,11.451840870992541,11.391051602066586
818,16.676121181612523,15.756065899757218
819,18.14316642723547,12.410914594520412
820,9.272979092668944,17.86365513165029
821,8.95947444694928,7.270114823691831
822,5.135641235894736,11.309216390233969
823,9.122202836177978,15.666138945995854
824,12.970982710519621,10.478283739830804
825,7.080335241408303,9.970654095717954
826,14.953354766172936,7.714313472940771
827,6.767261919658174,10.33590179796564
828,13.085040930666437,19.08004733881445
829,14.742101195425315,17.130392101865112
830,8.112092940043416,15.500149925043715
831,15.666812500420386,11.701128784998584
832,12.186308673640482,11.279862797226063
833,8.593372414681593,16.53934137663435
834,11.987785559009588,16.488167728114455
835,12.076387999735807,9.652288234566269
836,6.139549891902622,16.119335748465588
837,15.636036014528377,7.808876836997447
838,11.733829871176832,7.427139610182852
839,33.00553049643977,63.34397892725436
840,65.9524071881456,63.190667054298586
841,49.66893932101867,44.85707241858491
842,35.53974929692807,30.878400784279265
843,60.31114832131259,47.76060392141706
844,68.36112948864496,66.74515501553759
845,59.62431051942055,64.01466646459946
846,46.152721745392284,50.49212996527408
847,51.34526807018,61.10126820945261
848,49.71546823128841,39.71736746667806
849,44.802314189855466,62.74355166865086
850,61.1315058763237,62.841933182544985
851,35.81861724105886,54.80389634855095
852,40.05250225993673,49.1645261629583
853,47.86018974697924,57.939562238128346
854,54.38271066657834,64.01022668409547
855,38.63556757878729,36.598731107982495
856,32.196792382839824,46.481666678509484
857,31.414205300142676,46.80370881670157
858,31.349622464637594,60.11739679086621
859,37.35840726691273,38.83248983604107
860,49.266360096773866,45.51703511364701
861,33.969116667193845,42.068777638151936
862,52.20547790645493,64.09249380758902
863,42.63172654813488,59.52266953065055
864,50.86901127114077,59.267743773003744
865,36.46363813453836,32.753857131341476
866,57.240603145259946,50.938055950489584
867,57.406325923821825,53.48854043481212
868,62.08277233240914,40.34562383480521
869,49.10148035294732,37.77465989128076
870,44.99724482681829,60.37656387332953
871,36.77920000532923,33.06725977084706
872,57.047611965521625,67.5833566144257
873,53.64192184523347,51.620222671381505
874,46.88831529228654,31.345017002705184
875,53.62951640416455,57.26572806177887
876,64.2086637271228,32.56239021408217
877,9.477546816181803,14.555790424441492
878,19.07781856932821,13.984627109505777
879,19.85835915763378,19.96606816230419
880,16.48956620179181,14.185238994286298
881,11.652418149255318,16.20188535477463
882,5.688132590436456,12.190361624393757
883,16.712333568584306,18.3923211885181
884,6.283824030184596,19.362478946143607
885,9.906803184254905,18.81671237340161
886,15.348954307148365,5.5922204908508775
887,6.806306660429671,6.4823412437875
888,19.076893105058282,8.532584389232863
889,18.90555992662694,7.583501985635532
890,17.643893437124763,18.81138892080446
891,7.060292946815958,15.937262739144241
892,13.857059993665017,7.922763819725124
893,14.844744970042361,10.967172119797356
894,74.95064720771705,77.24627193144893
895,75.10126919270695,74.3376623588593
896,96.20549098660415,90.04756749705658
897,99.92182733786687,95.10480666362969
898,83.9554718444281,88.1014625551427
899,93.66718498356092,91.69856158481446
900,92.03197085061763,96.38997750952956
901,91.85278128880421,80.32183066710002
902,95.84664969453037,81.14665357084532
903,90.82925386747289,83.7372781921956
904,98.40369823240759,97.26439159989077
905,83.32675216476602,93.57661111325989
906,94.00445056655953,96.90238173888392
907,82.5129847138755,99.59943033814889
908,88.37687980388863,95.56675239623573
909,93.94488812024638,95.82000588224889
910,97.86556772808194,96.75010127298162
911,96.61984252020252,97.95646418875788
912,84.48877176893923,81.48207746312669
913,83.6271813525393,96.30601020621967
914,85.93818380638626,95.66864937379731
915,80.92905442092432,97.25077109290956
916,80.38741824832101,94.71282879897481
917,99.12294079547016,97.90992271302451
918,14.719400718063747,5.774084839686834
919,16.126413431352503,14.040156098580118
920,16.776593788104293,11.575003555124018
921,14.413829755205217,18.453749259950705
922,11.871053427101971,8.90493702152969
923,5.742029767082852,14.110645293430773
924,7.351816584204593,10.132886495944735
925,10.643378854232804,10.570382661817245
926,7.654080659039582,14.28175808978915
927,17.891057915350935,12.627165441177535
928,7.581518617257297,12.201871291189459
929,11.62316880433039,8.50917093309195
930,6.538935387056277,8.636643756781565
931,19.207099655811543,7.964451091969015
932,8.593619727069662,9.151796715389658
933,10.8383827386528,12.3342083901228
934,10.897457070061376,10.732401067239541
935,9.027627957180957,16.572925137522375
936,13.825833667205536,17.505385986883635
937,11.660481088917134,14.917081596962795
938,19.793856969508106,18.179685321709552
939,10.979091402893904,13.304436709659392
940,5.424658129100456,7.881468538561948
941,13.027154637231659,8.146580108620824
942,6.4125145253001605,11.490150184502102
943,5.827159847490719,9.008916164712
944,17.001597136325962,7.684665606996492
945,19.86851021708179,17.223054895040722
946,15.466674838213997,12.687131459547782
947,8.63869448834077,17.00130231064873
948,10.281360482481215,12.897187245093644
949,5.949850231622144,11.477802943516135
950,7.388036033496685,14.49112959808707
951,16.13766759396733,16.34042270560306
952,13.320011640516807,10.745773062086236
953,19.2295970934848,5.865754032814784
954,13.806583534510873,12.554292170195492
955,15.422138517901109,19.2413691266025
956,7.365519829257364,11.818168393036206
957,13.992747348441815,15.076624496502392
958,17.960307113487083,13.711614266555369
959,12.508929711718288,13.614473871220873
960,16.69325167428822,12.366221152391237
961,16.486551498399855,10.159427841687615
962,70.27836171108687,71.44026930104427
963,79.93287387804035,77.44647152971932
964,97.23306462511208,86.34898301287555
965,99.18396280147502,86.61674352023552
966,89.88651739961588,83.61890447909379
967,93.2373920456785,81.50611982311533
968,97.58658248850236,86.11507969068559
969,80.55255235764109,94.17133586854024
970,81.75242935438635,96.22896440577394
971,95.68588408584635,97.18418160675036
972,80.23393312154512,92.44518463714498
973,96.2228402444643,92.92630588625089
974,91.09356972189596,89.58416759635496
975,98.09464150430155,83.72793270408908
976,85.36768162303444,97.62618959380316
977,95.95654289081554,87.4682742081607
978,92.74626936552475,97.1628839647341
979,97.09643948505015,88.50824387026545
980,88.10327659776962,97.1409989908338
981,81.380890928127,93.37683818771778
982,94.1837226719125,91.51598279976578
983,87.47487670508522,81.36534162957443
984,80.39515370740041,99.09886708707683
985,97.00138449849459,99.35089356631107
986,95.81055181498292,89.51170854507869
987,98.90542401027218,87.13789845335562
988,92.12597399969488,84.28116700652559
989,93.4367698669005,81.14111580997047
990,89.78785812371892,94.56718508020491
991,98.71311526351491,90.36938976170208
992,89.17692673136908,93.62556594540216
993,86.37346727840365,82.51990481242797
994,92.13287343316557,81.20441211096355
995,86.03012745394064,95.554524326712
996,80.78585961905752,83.85762036577758
997,96.28903425964185,95.56925499353599
998,90.08162959683922,82.62146013081652
999,81.19408657126708,90.38201790718409
1000,97.94867522977027,90.62032434000878
1001,74.99828852280996,73.54806169427668
1002,78.82681716501412,74.2955858075155
1003,79.60015365942591,76.4564931445062
1004,91.62602159963697,88.83197423023633
1005,99.96129037442431,81.36139188613228
1006,98.72515830884012,90.24615282502616
1007,91.58542317147891,95.46854234910126
1008,97.10502008108011,82.72557000142946
1009,83.77362146646416,97.867741027915
1010,85.62840384259049,97.49796632664481
1011,91.20295220768793,82.99981840398692
1012,90.2594692610752,85.85054098067678
1013,93.37774562500412,91.7051125653155
1014,95.995829186882,99.74712335731384
1015,96.47041165968477,86.35338638248358
1016,97.72053611070436,87.8370323065507
1017,90.4572889848274,82.68966382534026
1018,98.37027574246098,95.34318456111437
1019,80.84023863056089,99.39270845423763
1020,91.55294538516586,95.62170595815887
1021,93.02244880140239,86.34131548494922
1022,82.44623409896934,87.92966843407427
1023,82.15908387172715,88.43571889333252
1024,83.09344735178856,93.82268894445681
1025,93.26328746861529,92.81723435109745
1026,82.53281311911155,82.24141634710791
1027,88.61334819481675,81.48798542293541
1028,98.59233927622827,81.95803222552009
1029,81.91071109620273,82.89777935763489
1030,85.51473063746343,88.96068870587612
1031,94.97759692121184,84.28373552682974
1032,98.99685869531318,91.53071711600722
1033,91.97250053617056,82.72250401631558
1034,83.85524294681554,94.99660501049951
1035,86.04226978737746,92.21573413793722
1036,83.38908984729997,88.14811649682397
1037,99.88045938414052,90.16518462529554
1038,89.12228510951763,90.52453863376034
1039,98.03952941431314,86.42349406827131
1040,95.7622826122427,95.04109695118896
1041,96.89637518522572,83.6697775913335
1042,89.87279498052271,90.43020779143691
1043,93.36476774641585,86.19336906998737
1044,41.960598246088956,50.17259430940733
1045,51.446606417201664,44.49639001499443
1046,33.816001226356796,32.004218632482555
1047,31.900737088318802,45.63978663295582
1048,42.36081712573132,69.5506986350038
1049,59.68288006934945,64.76596726609803
1050,58.901099592753056,52.5411705128161
1051,40.621456507967686,30.05536756070239
1052,51.62986718394939,50.76079899538969
1053,40.23182585594739,37.772713709975825
1054,68.41822745125015,62.815774562130606
1055,33.28404592430125,37.046638102323655
1056,67.53791071604515,62.64055251582515
1057,68.18320045825625,39.553840473445
1058,54.987536933099506,57.21686523158333
1059,46.255244413694236,60.531475083224684
1060,38.424362385400116,45.11747857603002
1061,43.27225974919581,67.9224567045666
1062,43.52240465188534,55.535533371581195
1063,59.07333002453798,36.40125932995426
1064,38.97857399658099,31.74987201384952
1065,36.299568653233074,69.59635134914267
1066,69.18316139582569,55.635222453277336
1067,39.01571926808577,32.731816742094836
1068,43.154056312156605,32.88967010116488
1069,61.74919851851714,36.74377657405938
1070,51.613102875043104,42.36582958892835
1071,37.926751020610936,58.407431578115364
1072,57.91953457125619,37.58232609639697
1073,43.23064004339212,48.76576422498998
1074,65.11950852210956,31.298133586562734
1075,69.03727235494281,54.30799459215266
1076,56.84569398214947,55.342843080567796
1077,9.393613757346783,7.135237040990733
1078,8.486926404703619,11.532550758316756
1079,6.9630891477047605,12.398148392788167
1080,11.615239624258582,13.79210582849102
1081,8.088866090511427,17.14222864885144
1082,8.68201373935996,14.991177108587008
1083,18.85370734317344,9.69082871175015
1084,19.800807315563393,12.211559589797549
1085,14.242722283383591,15.247941695062337
1086,7.487309307358588,9.05056706162253
1087,5.442479429442442,13.106642320689188
1088,5.53255209514861,16.227309613629252
1089,7.664667424838202,18.50707564643176
1090,9.70706770424371,6.888248716770213
1091,19.750596538819707,11.708471959410604
1092,16.223741411340576,10.036416520259733
1093,13.909912248653914,6.700858873537733
1094,8.852158331699586,16.14156632351088
1095,10.064649588422515,10.183899501594109
1096,11.112417057636382,10.271921318733886
1097,14.708050543396869,9.146781088019745
1098,15.503949356977861,18.62752036959859
1099,12.01394318908356,16.36046462032478
1100,11.08921853314415,19.16159051810216
1101,8.60426068965952,19.382150500471216
1102,8.058976119085944,8.826383944286883
1103,14.154239245937916,11.831292630071196
1104,10.922131195745248,11.505653577572259
1105,10.975243398413506,11.386259399870372
1106,5.068247333188424,9.697946439815706
1107,6.388142903087148,18.257590688946557
1108,14.18840952721101,6.678824810230091
1109,8.427368924131269,17.844737321713723
1110,6.912387064066291,6.588313009828926
1111,5.111320836824116,6.99112393839137
1112,7.374519783947388,6.993921567716329
1113,16.540932816094546,16.025929710900865
1114,5.697525486443597,5.430593315765316
1115,16.151945959724603,14.8520872074946
1116,15.750561334885534,17.906445820756858
1117,11.40334251295527,15.36241859931721
1118,5.641957972309371,17.81263548365004
1119,19.65321332066634,6.4175807901752036
1120,8.642504806339781,10.360830647352836
1121,12.688824727755033,15.36947190304397
1122,10.142864487370865,8.83498698254511
1123,17.253376242587635,10.200702417124592
1124,11.617190070864122,12.209350424480444
1125,11.066772285575968,16.732730646243684
1126,12.735196590105785,12.50717994957235
1127,19.153400705378033,5.626544389353853
1128,12.199237715226392,5.448081467499699
1129,13.238661295981592,11.64565412084996
1130,6.700974943936475,12.023247367102657
1131,5.94302079244729,11.46049329009583
1132,13.001580837069417,7.435326200585137
1133,77.59264995866518,79.48965547273785
1134,72.43379040817413,71.90092405479686
1135,70.99777457286527,70.31915071901616
1136,96.69232961731392,97.32231562965212
1137,89.81253250841797,92.31812094858942
1138,94.83797371300147,93.5906465788028
1139,97.6106158907056,82.04068355442847
1140,91.37365807558481,89.20090624245293
1141,81.07317010125743,91.31241420789507
1142,97.70019452016714,97.05645431747527
1143,91.8756156253957,82.80678264729528
1144,94.23679218427439,91.41007098342732
1145,83.7575060699084,80.23468299706933
1146,81.65108899437907,82.44621534668586
1147,94.38001219545576,83.49344721686839
1148,86.54557601889752,94.87875230881114
1149,92.41833967524256,97.75523107193898
1150,91.23130927648414,85.5776968638596
1151,87.76742996617595,80.73107795059686
1152,80.01910683041267,86.33663155959667
1153,96.5091704039338,89.00215484943871
1154,93.96682856628844,94.9576539978433
1155,86.2468096181674,87.26272573256647
1156,95.71425244939307,83.24859904530457
1157,95.92870265724,81.42976899257117
1158,82.76137142570592,86.85394995787404
1159,95.7032299617616,94.66505642968548
1160,95.04499133592796,83.21457161680443
1161,99.15948388534109,85.64990234465748
1162,93.10829105847563,85.89320019885562
1163,97.13656588851742,95.0189572821955
1164,97.93381027487189,94.47421110186848
1165,85.09968936346783,98.43822587363121
1166,95.31442592650927,99.0885454113214
1167,91.62946816278506,95.21553025933002
1168,84.55601447444567,84.74932725041545
1169,97.54219085525057,90.3639770240172
1170,86.78598706109217,98.42417200631661
1171,95.16294132662601,86.39868789699548
1172,96.55030933438796,99.54507883792127
1173,91.59977241716706,97.70442964667969
1174,86.72812459870691,81.03465464704557
1175,88.18288700681713,88.52872580658591
1176,84.20631854224918,89.10714778215116
1177,93.680942286611,92.91100657999516
1178,94.19514761695758,85.07266618323578
1179,16.73659508390135,18.100186545612367
1180,9.679848719368163,13.659345484278733
1181,18.72471481212998,6.746650923690254
1182,11.971162654199102,5.54062663802588
1183,8.644669424780378,11.555084957023077
1184,16.991705389996998,12.564135612000255
1185,19.110067891839048,6.310547723216246
1186,15.225113771304542,16.244845929388248
1187,16.249199254378492,18.18602151433157
1188,7.565499721221549,12.97187297752182
1189,11.69343145211323,10.691735963647691
1190,10.64445406420139,12.538546715456711
1191,5.937795187917516,15.06818817766572
1192,14.807939232507808,16.408180950344125
1193,9.109589973118933,15.995566439106296
1194,5.92090078718727,13.232343411375066
1195,19.799438252064036,10.0002006999765
1196,15.75970386376968,15.36222994842182
1197,17.4404357302534,14.349123593012141
1198,13.653170868488777,15.628718050532646
1199,17.288166281320166,15.167010412400632
1200,14.683482795042536,8.357564083997302
1201,14.443803522001314,17.34596668661849
1202,19.364663255231463,14.69063020937876
1203,14.437383425106095,19.955224969613333
1204,5.661766799530705,12.101133095058724
1205,9.025664584898642,10.471387744778141
1206,7.947579833535645,7.842109577281436
1207,8.854703977169116,5.553761541107404
1208,18.551087152162488,11.150981648030996
1209,10.899853805862744,5.189892271231681
1210,5.669205957299361,16.735147355521878
1211,18.49744246806405,16.54488095337026
1212,18.144589948954252,8.222784121895959
1213,18.148380784253185,7.830852466923381
1214,12.655967159788577,11.67567900657792
1215,10.138595397237722,17.773194172372
1216,7.188186257207753,5.999413257256626
1217,6.540678248398722,12.001562911991055
1218,13.07867395554834,5.813918063628464
1219,8.316687786762898,7.305863237877658
1220,8.49963627953948,12.869656878361747
1221,8.94083171450881,19.246886313450908
1222,11.830905557217399,17.86504614912713
1223,17.940411694700728,16.61912715709782
1224,9.881374955050958,18.520341044021457
1225,16.573846484578976,5.972010036097859
1226,15.437326802956722,18.979483210539783
1227,10.784361809746628,17.141981507084353
1228,11.105003657223573,18.947072694449687
1229,67.45157927639278,36.65506239337992
1230,52.57881796336532,48.313811863731495
1231,41.570331118474066,63.42775168137289
1232,43.026699814417405,60.38559556093641
1233,37.49249847755322,67.06366343905941
1234,68.66049416641995,56.443050990961396
1235,61.68666525265568,32.88391294373354
1236,62.05255583561002,54.849943691660826
1237,39.616140120789034,40.377089217303336
1238,48.80741962575837,31.20355498535585
1239,67.23142174601082,44.924243910362144
1240,31.626707282852415,31.61829637203903
1241,35.037286403919985,66.97531274658813
1242,51.026053433743826,30.651107013208104
1243,46.5988238971142,30.015432096695744
1244,48.56152083846579,64.6994400072785
1245,42.19348462779483,51.73964884118204
1246,42.30307817927084,69.72446277465849
1247,59.99910752562287,33.85993751795429
1248,32.99787518123451,46.618388074044574
1249,69.37216756264979,61.367215705201374
1250,60.05856586652136,66.46503210264058
1251,40.508155841220685,63.20244412871274
1252,67.80888978543993,30.77159879484792
1253,43.847799653687176,48.42173991062544
1254,46.40673912880713,45.07462665602203
1255,41.822517628136495,36.14887700051085
1256,39.16497037142991,50.50352621289358
1257,62.666033036603416,43.6562495733288
1258,32.757271426088145,57.61070161085883
1259,58.346726666939276,31.64523254274131
1260,35.11870671590686,41.59214753597763
1261,66.33204587905337,69.60677490969138
1262,58.84590201514325,53.69030493390787
1263,30.368994158043343,60.64747036011943
1264,30.71878084761368,59.613330280329464
1265,39.74952339330516,41.5048995753909
1266,53.387874852006185,36.8889049670633
1267,65.32937951035711,43.042130847570036
1268,68.77515259151183,69.96338611333988
1269,62.19472391762932,50.74313881565514
1270,65.40133262439737,65.11881098026512
1271,34.20418701843248,62.636296711719474
1272,46.66329534223168,30.546193212839228
1273,60.32699799502005,30.536526172741745
1274,43.6639613467245,66.59755227887361
1275,63.28536666687817,58.372324903942705
1276,51.31670402795625,68.55178175630141
1277,33.325458500440355,69.93196287723364
1278,49.087197239314904,34.22658803130503
1279,57.893785696838776,65.31033867762926
1280,47.02660086362387,69.2807216220329
1281,59.29328537357499,46.92926402764695
1282,33.97714862938723,37.31085844022375
1283,30.82278310777644,52.927695652484175
1284,59.93644714047372,39.900246082976395
1285,63.60825912675114,65.1184559678266
1286,42.73240618840753,31.721316348964077
1287,42.635470575201396,38.027561590176546
1288,69.40679443745259,68.73232122847173
1289,40.98415986918332,61.61612738916409
1290,30.837584133016488,52.723922204900326
1291,34.0004142322335,49.309419916785046
1292,58.61895695842555,63.79257968800649
1293,60.14925688504564,63.13120573750907
1294,67.70679535871042,69.11696139835828
1295,58.911461376163146,63.98356598513593
1296,53.84620904436234,40.84584775109186
1297,44.80007518206388,50.30044670458538
1298,50.76232666290402,53.25228592302638
1299,67.40469248252326,68.42192721704822
1300,36.50555154532506,45.55748763463227
1301,47.512126659957396,56.02395815191716
1302,59.06141565106286,58.30680187184785
1303,62.93070845217776,61.56224771540049
1304,44.30478653022752,69.9445614519396
1305,43.937214704919214,64.31231308284944
1306,50.90788008773153,56.181477941338976
1307,63.90940990323381,52.66055466910595
1308,34.12307364209827,62.88784910000357
1309,62.8621351526848,53.99209234821095
1310,53.3479786515259,34.642923857088114
1311,68.16506136637926,40.00864871631953
1312,53.639241741595455,53.30917120002913
1313,55.1807747399189,45.77466483295601
1314,61.463440191588184,50.96282697711068
1315,50.63039402850421,57.25132817187216
1316,62.11956429184057,54.83804076256246
1317,37.631311252581725,43.259239418634195
1318,39.340285507698624,40.263084324724076
1319,47.12003048992517,63.47201679386393
1320,36.425741344507905,41.11713347929324
1321,38.19198988755854,36.96208369402087
1322,63.489690628562116,49.562912560462465
1323,57.76362060085358,61.26724284622789
1324,43.426964791426194,62.787208470008736
1325,45.99893487951803,43.06152248813834
1326,62.86601194513923,34.250848543275495
1327,41.347665287513614,52.608060120114125
1328,51.052628477997416,53.244231952213866
1329,58.445788530145705,68.39129441530204
1330,60.317884208416544,60.9793699327831
1331,42.314370289291965,56.47634869831019
1332,50.52101940267945,62.55183376928975
1333,58.07193209388139,36.01358814858102
1334,69.28371234340035,53.98877940799674
1335,54.623917834252396,66.11905883676715
1336,57.687477472504725,48.85503415170446
1337,61.20664136288287,42.15926877385961
1338,67.63156376850256,37.326713968708425
1339,60.637543185395856,34.84146566384345
1340,57.21437033372842,48.97703790373211
1341,40.86465697957,41.33819684376786
1342,67.7799721826864,38.449573467145726
1343,10.743926653963278,14.942238297257164
1344,12.715636713405202,16.876203814681716
1345,14.192209254729347,13.819992423369342
1346,5.361364677592506,15.001653108940086
1347,15.871886734605198,19.454038962729264
1348,6.335725636672587,9.387540457717803
1349,5.5922162096227686,15.194210846974299
1350,17.83809587383135,10.429987515706587
1351,17.066196422175885,8.37696450987531
1352,5.5738275152768875,9.31806475805259
1353,8.5251009732551,16.786175140008766
1354,11.894259762474883,16.107700662503206
1355,14.164494680861022,19.734478842656625
1356,10.972694701165326,7.025575287636853
1357,14.818739874355064,8.126299394412992
1358,15.868810067531262,8.455812393386209
1359,15.062229490040316,5.074099276903818
1360,15.784261302494391,7.965522225096466
1361,9.554341998334735,18.4594293031434
1362,13.976964349897571,12.446380185727476
1363,7.657149311998879,14.544140767059941
1364,16.331728940416777,16.17154295689446
1365,8.493591896132457,14.143861440937158
1366,12.180397574630211,8.389238400416376
1367,9.413209082296152,9.476991970487887
1368,7.947978768111845,19.592627532333694
1369,9.952929030357987,14.497219742295753
1370,6.663160130669949,12.920478390281636
1371,11.485767706321532,12.9409936539589
1372,12.069874738495951,12.2525026442039
1373,5.075794070067877,18.690034401821862
1374,18.76132009549164,14.912766177046604
1375,9.950600571634697,17.97705816066345
1376,5.838851319068647,7.637960023625302
1377,6.67540987300645,19.444488486458766
1378,9.214187601931242,5.165853009600924
1379,10.533214140863752,12.165455540003112
1380,18.33846487368635,5.92745967896322
1381,9.534436086989233,7.664726634871743
1382,8.994362426350872,18.709026630438238
1383,12.541772790571429,6.498384221347055
1384,6.51909266959138,18.921845487952268
1385,15.069571771817108,11.565865641925917
1386,7.8825377301541035,11.57877744252432
1387,76.37231352048357,70.2766921534544
1388,73.16690416296292,74.38873904554788
1389,79.06561117939695,74.06280228072141
1390,89.63171191264203,80.19471714779326
1391,80.32115058290877,98.91612634485998
1392,98.51351510146833,94.33962225379713
1393,99.90808883308193,81.6087908389989
1394,97.5959141679009,84.52095984060679
1395,86.60650712299675,89.60855071276251
1396,94.3006643338394,90.65691476383948
1397,85.64017464878303,99.31697796185279
1398,84.40787513393369,93.23020193162183
1399,94.19345361439709,91.28967609409655
1400,80.2818037888941,98.91670212876167
1401,97.2995148839337,91.94698616602437
1402,83.88742565804405,87.54868892742124
1403,85.97392882959254,98.60292193996389
1404,82.43953701678329,98.70151903227782
1405,87.87629579892462,82.95686036094796
1406,96.11027072569463,99.3993316528808
1407,89.63580774786402,99.62396358692936
1408,83.88922919670375,92.57113259415053
1409,91.15641024020526,88.44943776513452
1410,99.81000292912731,83.78399799535725
1411,96.09683814168207,88.06355271318769
1412,89.74923016934427,89.26368434910336
1413,80.46646779952137,82.43934589642662
1414,52.231275095051245,58.8026353116011
1415,42.261652689478375,61.427894447969436
1416,34.07267231638961,33.0068233929355
1417,62.24939820006255,37.63240742991846
1418,38.33439598381591,31.429423069024345
1419,51.916943013897466,55.65521229891666
1420,44.78507688689268,66.12116709110222
1421,68.59643832587108,56.1860163570177
1422,48.2472380476553,59.55152467219547
1423,52.465263684268834,57.950936056646235
1424,7.1328933109444215,13.44170363452814
1425,14.02392069043476,10.910254594409643
1426,14.65955024228793,13.205318342813467
1427,14.937306731127949,7.480428904923721
1428,13.824079607156383,8.346220970859349
1429,13.277339784722503,19.334131623619648
1430,14.187359408342688,7.297204209707493
1431,17.792662789551784,6.73635676363455
1432,10.701125262689505,14.74745519683506
1433,9.345045008625203,10.842848625095966
1434,75.4690352386841,78.62563306234236
1435,77.5826255378087,76.3997408752091
1436,88.9409048806933,90.44815960591728
1437,88.78732371095437,90.06726661985893
1438,97.66270900143506,86.64728957190394
1439,95.67511901639823,81.95532143863662
